Time,Body,RA,Dec,Distance_AU,Altitude_deg,Azimuth_deg
2025-10-13 09:40:58,Saturn,23h 51m 08.63s,"-03deg 41' 09.4""",8.620390252929647,-41.19247605899292,345.61502850275355
2025-10-13 09:40:58,Uranus,03h 53m 44.05s,"+20deg 03' 22.3""",18.735635734196364,4.810073428989967,296.68921867879646
2025-10-13 09:40:58,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821082995479,-38.41011015308108,342.76563600888346
2025-10-13 09:40:58,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.162147335032685,-46.98519001015043,65.96920443762835
2025-10-13 09:41:00,Sun,13h 13m 40.93s,"-07deg 47' 56.8""",0.9977174460935134,24.703203044389845,145.35759875983328
2025-10-13 09:41:00,Moon,07h 09m 20.10s,"+27deg 07' 15.2""",0.002507739264289879,38.794865744452274,264.84332840268854
2025-10-13 09:41:00,Mercury,14h 26m 10.17s,"-16deg 06' 55.4""",1.264321146716779,9.715583499935068,132.1435737904018
2025-10-13 09:41:00,Venus,11h 58m 51.12s,"+01deg 45' 24.7""",1.5554018670701566,38.971020427048984,163.56255574339838
2025-10-13 09:41:00,Mars,14h 46m 01.01s,"-16deg 14' 40.5""",2.3824707478015767,7.246803711901907,128.02083922593894
2025-10-13 09:41:00,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.1466743010547695,40.16040292872832,252.87287930706057
2025-10-13 09:41:00,Saturn,23h 51m 08.63s,"-03deg 41' 09.4""",8.620390408992172,-41.193802071766854,345.6262645553028
2025-10-13 09:41:00,Uranus,03h 53m 44.05s,"+20deg 03' 22.3""",18.73563547177211,4.805305431701126,296.6957277751841
2025-10-13 09:41:00,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821097534108,-38.41169101221195,342.77638808058623
2025-10-13 09:41:00,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16214775169671,-46.98031617758959,65.97824314870668
2025-10-13 09:41:02,Sun,13h 13m 40.93s,"-07deg 47' 56.9""",0.9977174394793514,24.706227407151417,145.36633128767207
2025-10-13 09:41:02,Moon,07h 09m 20.19s,"+27deg 07' 15.0""",0.002507740039956083,38.78966941422828,264.85010276297425
2025-10-13 09:41:02,Mercury,14h 26m 10.18s,"-16deg 06' 55.5""",1.2643208803640562,9.719522950940823,132.15089393519528
2025-10-13 09:41:02,Venus,11h 58m 51.12s,"+01deg 45' 24.7""",1.5554019555659715,38.972517464148375,163.57340125577556
2025-10-13 09:41:02,Mars,14h 46m 01.01s,"-16deg 14' 40.5""",2.382470791501294,7.251005069516655,128.02797401697217
2025-10-13 09:41:02,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.146673934132221,40.15529196925989,252.88093242842464
2025-10-13 09:41:02,Saturn,23h 51m 08.63s,"-03deg 41' 09.4""",8.620390565434747,-41.19513029478188,345.63752839935336
2025-10-13 09:41:02,Uranus,03h 53m 44.05s,"+20deg 03' 22.3""",18.735635208709184,4.800526101358804,296.7022528721816
2025-10-13 09:41:02,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948211121081442,-38.41327475947594,342.7871667911819
2025-10-13 09:41:02,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16214816937502,-46.975430137072024,65.98730263673292
2025-10-13 09:41:04,Sun,13h 13m 40.94s,"-07deg 47' 56.9""",0.9977174328894407,24.709240015244404,145.37503228729963
2025-10-13 09:41:04,Moon,07h 09m 20.28s,"+27deg 07' 14.8""",0.002507740812778637,38.78449208761974,264.8568517230082
2025-10-13 09:41:04,Mercury,14h 26m 10.19s,"-16deg 06' 55.5""",1.2643206149876725,9.72344750298215,132.15818757736514
2025-10-13 09:41:04,Venus,11h 58m 51.13s,"+01deg 45' 24.6""",1.5554020437372862,38.97400804920275,163.58420745042605
2025-10-13 09:41:04,Mars,14h 46m 01.02s,"-16deg 14' 40.5""",2.3824708350407597,7.2551906151808545,128.03508295772713
2025-10-13 09:41:04,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.146673568555001,40.15019952934724,252.88895518085354
2025-10-13 09:41:04,Saturn,23h 51m 08.63s,"-03deg 41' 09.4""",8.620390721303876,-41.19645263449091,345.6487513821394
2025-10-13 09:41:04,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735634946610915,4.795764566915139,296.70875419996753
2025-10-13 09:41:04,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948211266287597,-38.414851743825984,342.7979064447449
2025-10-13 09:41:04,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16214858552193,-46.970561669179375,65.99632768796906
2025-10-13 09:41:06,Sun,13h 13m 40.94s,"-07deg 47' 56.9""",0.9977174262986203,24.71225237461638,145.3837349776101
2025-10-13 09:41:06,Moon,07h 09m 20.36s,"+27deg 07' 14.6""",0.0025077415857084123,38.77931399728534,264.86360105436256
2025-10-13 09:41:06,Mercury,14h 26m 10.20s,"-16deg 06' 55.6""",1.2643203495743887,9.727372142826626,132.16548256321423
2025-10-13 09:41:06,Venus,11h 58m 51.14s,"+01deg 45' 24.6""",1.5554021319207494,38.975497878475736,163.595015584148
2025-10-13 09:41:06,Mars,14h 46m 01.02s,"-16deg 14' 40.5""",2.382470878586213,7.259376331920174,128.04219318945115
2025-10-13 09:41:06,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.146673202927288,40.14510616670006,252.8969782009833
2025-10-13 09:41:06,Saturn,23h 51m 08.63s,"-03deg 41' 09.4""",8.620390877194684,-41.19777414504509,345.6599763518099
2025-10-13 09:41:06,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735634684476583,4.791002646849778,296.71525658068884
2025-10-13 09:41:06,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948211411513963,-38.416427991368224,342.8086480439395
2025-10-13 09:41:06,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16214900172634,-46.96569218746817,66.00535276806026
2025-10-13 09:41:08,Sun,13h 13m 40.95s,"-07deg 47' 57.0""",0.997717419688707,24.715272792981477,145.39246337081278
2025-10-13 09:41:08,Moon,07h 09m 20.45s,"+27deg 07' 14.4""",0.0025077423608776696,38.774120857142584,264.87036937556854
2025-10-13 09:41:08,Mercury,14h 26m 10.20s,"-16deg 06' 55.6""",1.2643200833919495,9.73130769607703,132.1727990205818
2025-10-13 09:41:08,Venus,11h 58m 51.14s,"+01deg 45' 24.6""",1.5554022203596523,38.97699105780765,163.60585547748033
2025-10-13 09:41:08,Mars,14h 46m 01.02s,"-16deg 14' 40.5""",2.382470922257792,7.263573765844783,128.04932433015125
2025-10-13 09:41:08,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.146672836240349,40.13999782827412,252.90502362011716
2025-10-13 09:41:08,Saturn,23h 51m 08.63s,"-03deg 41' 09.4""",8.620391033537269,-41.199098467681786,345.6712342788244
2025-10-13 09:41:08,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563442158298,4.786227204725364,296.7217779546629
2025-10-13 09:41:08,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948211557161216,-38.41800784639246,342.81942122582484
2025-10-13 09:41:08,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16214941913652,-46.96080825605149,66.0144027712896
2025-10-13 09:41:10,Sun,13h 13m 40.95s,"-07deg 47' 57.0""",0.9977174130662537,24.71829827095536,145.40120881698584
2025-10-13 09:41:10,Moon,07h 09m 20.54s,"+27deg 07' 14.2""",0.002507743137517907,38.76891781546531,264.8771499726123
2025-10-13 09:41:10,Mercury,14h 26m 10.21s,"-16deg 06' 55.7""",1.2643198167042509,9.735250257616755,132.1801296983203
2025-10-13 09:41:10,Venus,11h 58m 51.15s,"+01deg 45' 24.5""",1.5554023089663154,38.978486099807505,163.6167163866052
2025-10-13 09:41:10,Mars,14h 46m 01.03s,"-16deg 14' 40.5""",2.382470966012201,7.267778752550134,128.05646931222182
2025-10-13 09:41:10,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.146672468857719,40.1348795770745,252.91308345615525
2025-10-13 09:41:10,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620391190176631,-41.20042428205744,345.68251400479977
2025-10-13 09:41:10,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563415819075,4.781442977001102,296.7283118577248
2025-10-13 09:41:10,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948211703084944,-38.41958973562373,342.8302153128476
2025-10-13 09:41:10,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16214983733864,-46.95591471461883,66.02346871697775
2025-10-13 09:41:12,Sun,13h 13m 40.96s,"-07deg 47' 57.0""",0.9977174064787114,24.72130713385201,145.40990865126514
2025-10-13 09:41:12,Moon,07h 09m 20.62s,"+27deg 07' 14.0""",0.0025077439100645187,38.76374215308915,264.8838942646639
2025-10-13 09:41:12,Mercury,14h 26m 10.22s,"-16deg 06' 55.7""",1.264319551422147,9.73917158067522,132.1874220694234
2025-10-13 09:41:12,Venus,11h 58m 51.16s,"+01deg 45' 24.5""",1.5554023971058604,38.97997229710598,163.62752048906697
2025-10-13 09:41:12,Mars,14h 46m 01.03s,"-16deg 14' 40.6""",2.3824710095359323,7.271961164714081,128.0635769393438
2025-10-13 09:41:12,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.1466721034117455,40.12978808732839,252.92109996381234
2025-10-13 09:41:12,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.62039134599042,-41.201742093601176,345.6937347063984
2025-10-13 09:41:12,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563389618712,4.776684242016649,296.7348114728316
2025-10-13 09:41:12,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948211848239595,-38.42116232938079,342.840952961273
2025-10-13 09:41:12,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.162150253336236,-46.951046627986955,66.03248565294585
2025-10-13 09:41:14,Sun,13h 13m 40.96s,"-07deg 47' 57.1""",0.9977173998673811,24.72432619383449,145.4186403925768
2025-10-13 09:41:14,Moon,07h 09m 20.71s,"+27deg 07' 13.9""",0.002507744685401279,38.758547752292436,264.8906623486216
2025-10-13 09:41:14,Mercury,14h 26m 10.23s,"-16deg 06' 55.8""",1.264319285181834,9.743106607412967,132.19474111201842
2025-10-13 09:41:14,Venus,11h 58m 51.16s,"+01deg 45' 24.4""",1.5554024855636561,38.981462894866134,163.63836405383677
2025-10-13 09:41:14,Mars,14h 46m 01.04s,"-16deg 14' 40.6""",2.382471053216806,7.276158270823888,128.07071054355853
2025-10-13 09:41:14,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.14667173664611,40.124677991809605,252.9291445768848
2025-10-13 09:41:14,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620391502367019,-41.203063647198825,345.70499636468736
2025-10-13 09:41:14,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563363323751,4.77190859626734,296.74133471472584
2025-10-13 09:41:14,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821199391857,-38.42273964264416,342.851729847903
2025-10-13 09:41:14,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.162150670836056,-46.94616061992491,66.04153392839878
2025-10-13 09:41:17,Sun,13h 13m 40.97s,"-07deg 47' 57.1""",0.997717393266357,24.727339879881498,145.4273590140313
2025-10-13 09:41:17,Moon,07h 09m 20.80s,"+27deg 07' 13.7""",0.002507745459529891,38.753361399796475,264.89741932093375
2025-10-13 09:41:17,Mercury,14h 26m 10.24s,"-16deg 06' 55.8""",1.2643190193562743,9.747035043966116,132.20204908390323
2025-10-13 09:41:17,Venus,11h 58m 51.17s,"+01deg 45' 24.4""",1.5554025738835404,38.98295020323446,163.64919116329182
2025-10-13 09:41:17,Mars,14h 46m 01.04s,"-16deg 14' 40.6""",2.3824710968295664,7.280348425656745,128.07783333887343
2025-10-13 09:41:17,Jupiter,07h 41m 08.50s,"+21deg 26' 55.5""",5.146671370452172,40.11957564201574,252.93717580813163
2025-10-13 09:41:17,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620391658500024,-41.20438212458291,345.7162409059125
2025-10-13 09:41:17,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735633370697908,4.767140667994377,296.74784794451784
2025-10-13 09:41:17,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821213937062,-38.42431353839872,342.8624903990253
2025-10-13 09:41:17,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.162151087685125,-46.94128188601238,66.05056687928935
2025-10-13 09:41:19,Sun,13h 13m 40.97s,"-07deg 47' 57.1""",0.9977173866695485,24.730350974518704,145.43607255779497
2025-10-13 09:41:19,Moon,07h 09m 20.88s,"+27deg 07' 13.5""",0.002507746233164546,38.748178310902766,264.90417141767375
2025-10-13 09:41:19,Mercury,14h 26m 10.24s,"-16deg 06' 55.9""",1.2643187537002178,9.750960516134812,132.20935272634773
2025-10-13 09:41:19,Venus,11h 58m 51.18s,"+01deg 45' 24.3""",1.5554026621469959,38.98443559749592,163.66001180481337
2025-10-13 09:41:19,Mars,14h 46m 01.04s,"-16deg 14' 40.6""",2.3824711404144505,7.284535496320483,128.08495189581728
2025-10-13 09:41:19,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146671004492078,40.114476331360926,252.9452010702338
2025-10-13 09:41:19,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.62039181453348,-41.205698745443684,345.7274787025602
2025-10-13 09:41:19,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735633108326095,4.762376057468287,296.75435717088396
2025-10-13 09:41:19,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821228472996,-38.42588547178827,342.8732445405738
2025-10-13 09:41:19,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215150426802,-46.93640592641923,66.05959284383208
2025-10-13 09:41:21,Sun,13h 13m 40.98s,"-07deg 47' 57.2""",0.9977173800470844,24.733373109274737,145.44482048305687
2025-10-13 09:41:21,Moon,07h 09m 20.97s,"+27deg 07' 13.3""",0.0025077470098084586,38.74297501529758,264.9109492112904
2025-10-13 09:41:21,Mercury,14h 26m 10.25s,"-16deg 06' 55.9""",1.2643184870107156,9.75490079700138,132.21668511352297
2025-10-13 09:41:21,Venus,11h 58m 51.18s,"+01deg 45' 24.3""",1.5554027507536992,38.98592579903838,163.67087497855036
2025-10-13 09:41:21,Mars,14h 46m 01.05s,"-16deg 14' 40.6""",2.3824711841688204,7.288738440705963,128.0920984503342
2025-10-13 09:41:21,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146670637108684,40.10935696811077,252.95325669950446
2025-10-13 09:41:21,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620391971173941,-41.2070194666842,345.73876064364816
2025-10-13 09:41:21,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735632844933996,4.757593190896608,296.7608918698571
2025-10-13 09:41:21,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948212430654777,-38.42746255609954,342.8840409716606
2025-10-13 09:41:21,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215192247112,-46.93151066024199,66.06865268799471
2025-10-13 09:41:23,Sun,13h 13m 40.98s,"-07deg 47' 57.2""",0.9977173734635922,24.7363767933948,145.4535174183058
2025-10-13 09:41:23,Moon,07h 09m 21.06s,"+27deg 07' 13.1""",0.0025077477818823074,38.73780229156939,264.9176865599967
2025-10-13 09:41:23,Mercury,14h 26m 10.26s,"-16deg 06' 56.0""",1.26431822189036,9.758817435110664,132.22397468852006
2025-10-13 09:41:23,Venus,11h 58m 51.19s,"+01deg 45' 24.3""",1.5554028388389467,38.987406267983275,163.68167467043472
2025-10-13 09:41:23,Mars,14h 46m 01.05s,"-16deg 14' 40.7""",2.3824712276656816,7.292916243913932,128.09920325913043
2025-10-13 09:41:23,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146670271887243,40.10426751233233,252.9612640848027
2025-10-13 09:41:23,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620392126892769,-41.208331402519896,345.74997662838547
2025-10-13 09:41:23,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563258309203,4.752838742968556,296.7673882696625
2025-10-13 09:41:23,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948212575721037,-38.42902940355017,342.8947743295153
2025-10-13 09:41:23,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215233821323,-46.92664386102347,66.07765800185916
2025-10-13 09:41:25,Sun,13h 13m 40.99s,"-07deg 47' 57.2""",0.9977173668589263,24.739389470541088,145.46224281502484
2025-10-13 09:41:25,Moon,07h 09m 21.15s,"+27deg 07' 12.9""",0.0025077485564397642,38.73261288300455,264.9244450173759
2025-10-13 09:41:25,Mercury,14h 26m 10.27s,"-16deg 06' 56.0""",1.2643179559170648,9.762746213860057,132.2312880461389
2025-10-13 09:41:25,Venus,11h 58m 51.20s,"+01deg 45' 24.2""",1.5554029272074694,38.98889053341698,163.69250954227766
2025-10-13 09:41:25,Mars,14h 46m 01.06s,"-16deg 14' 40.7""",2.3824712713024137,7.297107075105548,128.10633122914123
2025-10-13 09:41:25,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146669905491158,40.09916146876721,252.9692963837093
2025-10-13 09:41:25,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620392283112583,-41.209646542558175,345.76122912174316
2025-10-13 09:41:25,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735632320408047,4.748069276943942,296.7739057195786
2025-10-13 09:41:25,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821272125401,-38.43060033233159,342.9055426698819
2025-10-13 09:41:25,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215275529249,-46.92176106818968,66.0866910615119
2025-10-13 09:41:27,Sun,13h 13m 40.99s,"-07deg 47' 57.3""",0.9977173602512384,24.74240285730329,145.47097269619096
2025-10-13 09:41:27,Moon,07h 09m 21.23s,"+27deg 07' 12.7""",0.0025077493313521416,38.727421051274156,264.93120600656
2025-10-13 09:41:27,Mercury,14h 26m 10.27s,"-16deg 06' 56.1""",1.2643176898217934,9.766676333334765,132.23860508924088
2025-10-13 09:41:27,Venus,11h 58m 51.20s,"+01deg 45' 24.2""",1.5554030156164056,38.99037451078632,163.70334981919422
2025-10-13 09:41:27,Mars,14h 46m 01.06s,"-16deg 14' 40.7""",2.3824713149590906,7.301299414439813,128.113462772586
2025-10-13 09:41:27,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.14666953892739,40.09405286909023,252.97733151700842
2025-10-13 09:41:27,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620392439404048,-41.21096126677388,345.7724872009947
2025-10-13 09:41:27,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563205760398,4.743297902145463,296.7804263088697
2025-10-13 09:41:27,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821286685374,-38.43217101975205,342.91631640082113
2025-10-13 09:41:27,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215317256265,-46.91687569923704,66.09572703540549
2025-10-13 09:41:29,Sun,13h 13m 41.00s,"-07deg 47' 57.3""",0.9977173535856403,24.745441975634417,145.4797795852322
2025-10-13 09:41:29,Moon,07h 09m 21.32s,"+27deg 07' 12.5""",0.0025077501130563278,38.72218366872811,264.9380256815836
2025-10-13 09:41:29,Mercury,14h 26m 10.28s,"-16deg 06' 56.1""",1.264317421394165,9.770640433487403,132.24598660315885
2025-10-13 09:41:29,Venus,11h 58m 51.21s,"+01deg 45' 24.1""",1.555403104800144,38.99187051355342,163.71428555422116
2025-10-13 09:41:29,Mars,14h 46m 01.06s,"-16deg 14' 40.7""",2.3824713589983566,7.305528080716488,128.1206571335406
2025-10-13 09:41:29,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146669169150991,40.0888992747005,252.98543621887458
2025-10-13 09:41:29,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620392597065432,-41.21228648199577,345.7838443895472
2025-10-13 09:41:29,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563179249679,4.738484987991441,296.7870042044679
2025-10-13 09:41:29,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948213013729713,-38.43375449964347,342.92718502282463
2025-10-13 09:41:29,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215359348987,-46.911947168228615,66.10484096626627
2025-10-13 09:41:31,Sun,13h 13m 41.00s,"-07deg 47' 57.3""",0.9977173469638243,24.748460457440814,145.4885291227901
2025-10-13 09:41:31,Moon,07h 09m 21.41s,"+27deg 07' 12.3""",0.002507750889626461,38.71698063857861,264.9447999975957
2025-10-13 09:41:31,Mercury,14h 26m 10.29s,"-16deg 06' 56.2""",1.264317154729402,9.774578035089714,132.2533199741211
2025-10-13 09:41:31,Venus,11h 58m 51.22s,"+01deg 45' 24.1""",1.555403193398067,38.993355714978726,163.72514990922588
2025-10-13 09:41:31,Mars,14h 46m 01.07s,"-16deg 14' 40.7""",2.382471402748332,7.309728558551415,128.12780455342886
2025-10-13 09:41:31,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146668801803403,40.0837793100177,252.9934868387765
2025-10-13 09:41:31,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620392753691405,-41.21360196691854,345.7951274193433
2025-10-13 09:41:31,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735631529131044,4.733703962899667,296.79353905232944
2025-10-13 09:41:31,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821315964109,-38.43532661070444,342.93798272172234
2025-10-13 09:41:31,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215401165232,-46.90705066559143,66.11389380530228
2025-10-13 09:41:33,Sun,13h 13m 41.01s,"-07deg 47' 57.3""",0.9977173403379316,24.75148012473953,145.4972845416347
2025-10-13 09:41:33,Moon,07h 09m 21.50s,"+27deg 07' 12.2""",0.0025077516666751646,38.711774356463,264.9515779212377
2025-10-13 09:41:33,Mercury,14h 26m 10.30s,"-16deg 06' 56.2""",1.2643168879001887,9.778517601196503,132.2606582010092
2025-10-13 09:41:33,Venus,11h 58m 51.22s,"+01deg 45' 24.1""",1.5554032820505148,38.99484085801722,163.73602140199603
2025-10-13 09:41:33,Mars,14h 46m 01.07s,"-16deg 14' 40.7""",2.3824714465252206,7.313931210508627,128.13495668743127
2025-10-13 09:41:33,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146668434229616,40.07865597262832,253.00154157043457
2025-10-13 09:41:33,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620392910413978,-41.21491723833103,345.8064178341838
2025-10-13 09:41:33,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563126560327,4.7289202696189765,296.800078081697
2025-10-13 09:41:33,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948213305642494,-38.43689872396172,342.94878753341277
2025-10-13 09:41:33,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215443007228,-46.902150805133175,66.12295099329067
2025-10-13 09:41:35,Sun,13h 13m 41.02s,"-07deg 47' 57.4""",0.9977173336938459,24.754507407184636,145.50606449695417
2025-10-13 09:41:35,Moon,07h 09m 21.58s,"+27deg 07' 12.0""",0.0025077524458577694,38.706553730649404,264.958373889708
2025-10-13 09:41:35,Mercury,14h 26m 10.31s,"-16deg 06' 56.2""",1.264316620338065,9.782467522330812,132.26801691909048
2025-10-13 09:41:35,Venus,11h 58m 51.23s,"+01deg 45' 24.0""",1.5554033709463553,38.99632910164338,163.7469231953895
2025-10-13 09:41:35,Mars,14h 46m 01.08s,"-16deg 14' 40.8""",2.382471490422286,7.318144987838157,128.14212877423466
2025-10-13 09:41:35,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146668065646549,40.073518346684644,253.0096175698304
2025-10-13 09:41:35,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620393067567033,-41.21623509305742,345.8177396893014
2025-10-13 09:41:35,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735631001352036,4.724123718332983,296.80663522432644
2025-10-13 09:41:35,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.94821345204493,-38.43847418370496,342.9596224787883
2025-10-13 09:41:35,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.162154849641155,-46.89723714653136,66.13203182004898
2025-10-13 09:41:37,Sun,13h 13m 41.02s,"-07deg 47' 57.4""",0.9977173270719059,24.757523925774862,145.51481568266712
2025-10-13 09:41:37,Moon,07h 09m 21.67s,"+27deg 07' 11.8""",0.002507753222443859,38.701350457168836,264.96514664348337
2025-10-13 09:41:37,Mercury,14h 26m 10.31s,"-16deg 06' 56.3""",1.2643163536674777,9.786403817720325,132.27535145122496
2025-10-13 09:41:37,Venus,11h 58m 51.23s,"+01deg 45' 24.0""",1.555403459545876,38.997811411083,163.7577891008561
2025-10-13 09:41:37,Mars,14h 46m 01.08s,"-16deg 14' 40.8""",2.3824715341730154,7.322344307781257,128.14927726982864
2025-10-13 09:41:37,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146667698291971,40.06839762450104,253.01766580630806
2025-10-13 09:41:37,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620393224196455,-41.21754753085157,345.8290242457891
2025-10-13 09:41:37,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.73563073798169,4.719343430095092,296.8131706698716
2025-10-13 09:41:37,Neptune,00h 01m 40.32s,"-01deg 18' 57.9""",28.948213597959565,-38.44004342563616,342.97042177514976
2025-10-13 09:41:37,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.16215526781162,-46.89233952248502,66.14108115476733
2025-10-13 09:41:39,Sun,13h 13m 41.03s,"-07deg 47' 57.4""",0.9977173204783168,24.76052686111227,145.5235298917814
2025-10-13 09:41:39,Moon,07h 09m 21.76s,"+27deg 07' 11.6""",0.0025077539957054275,38.69616941297748,264.9718898420282
2025-10-13 09:41:39,Mercury,14h 26m 10.32s,"-16deg 06' 56.3""",1.2643160881383444,9.790322803569882,132.28265491987932
2025-10-13 09:41:39,Venus,11h 58m 51.24s,"+01deg 45' 23.9""",1.5554035477660448,38.99928640818812,163.76860892986107
2025-10-13 09:41:39,Mars,14h 46m 01.08s,"-16deg 14' 40.8""",2.382471577736408,7.326525239501587,128.1563954713521
2025-10-13 09:41:39,Jupiter,07h 41m 08.51s,"+21deg 26' 55.5""",5.146667332510158,40.063298607686384,253.02567874725523
2025-10-13 09:41:39,Saturn,23h 51m 08.63s,"-03deg 41' 09.5""",8.620393380155447,-41.218853333345045,345.8402609228363
2025-10-13 09:41:39,Uranus,03h 53m 44.04s,"+20deg 03' 22.3""",18.735630475739057,4.714583881752507,296.8196782918007
2025-10-13 09:41:39,Neptune,00h 01m 40.31s,"-01deg 18' 57.9""",28.948213743249667,-38.441604990052845,342.9811752962145
2025-10-13 09:41:39,Pluto,20h 16m 29.99s,"-23deg 37' 05.0""",35.1621556841918,-46.887462526967724,66.15009053107339
2025-10-13 09:41:41,Sun,13h 13m 41.03s,"-07deg 47' 57.5""",0.9977173138611525,24.76353986292866,145.53227575102983
2025-10-13 09:41:41,Moon,07h 09m 21.84s,"+27deg 07' 11.4""",0.002507754771732207,38.69096979576724,264.9786565910878
2025-10-13 09:41:41,Mercury,14h 26m 10.33s,"-16deg 06' 56.4""",1.2643158216595354,9.794255343605622,132.2899848419689
